Course	Room	Teacher	Time	Students
004066	PK229	3472829	16:30 - 19:00 F	3218585 3256056 3259890 3276264 3314580 3319128 3337915 3397242
004844	PK100	0672202	14:30 - 16:00 MW	3218706 3225913 3304568 3311935 3340316 3344264 3369702 3395624 3397771 3415627 3415766 3417166 3423723 3423970 3424594 3426649 3426666 3432759 3433539 3435366 3435771 3437379 3438113 3439364 3439402 3439475 3440508 3450069 3459522 3460073 3460134 3461063 3461556 3463729 3482588
003278	BYC127	0675005	12:00 - 14:00 TH	3218733 3259890 3314546
001770	CARP21	3474420	13:00 - 14:30 MW	3219586 3315530 3330527 3397856 3413771 3414467 3417284 3426717 3436212
005190	CARP21	1137952	13:00 - 15:30 TH	3219927 3246608 3330767 3395581 3429810 3431080 3437089 3438589 3439480
012108	CARP21	3481298	13:00 - 15:30 F	3220739 3256354 3315095 3342969 3381480 3413980 3429894 3459505 3463226
001460	PK338	3098022	16:30 - 19:00 F	3221499 3251757 3259535 3314899 3344941 3358339 3366745 3374194 3397586 3417073 3425095 3429532 3436216
001474	TAYE	0031632	11:30 - 13:00 MW	3221499 3226607 3259535 3287584 3304946 3329686 3340339
002175	TAYE	3415849	19:00 - 21:00 MW	3221725 3234786 3257419 3258482 3267842 3295955 3337950 3338017
006862	DAL119	0031347	14:30 - 16:00 MW	3221725 3329365 3411108 3425364 3425755
004865	PK180	0031373	12:00 - 14:00 TH	3221756 3304568 3304629 3316863 3319863 3339827 3340316 3352904 3402556 3404642 3439701
004882	TAYF	3452082	13:00 - 14:30 MW	3221756 3256056 3319030 3323254
013293	EHLEC	3475527	12:00 - 14:00 TH	
013295	BYC127	3474664	13:00 - 15:30 TH	3404243 3413022
001163	TAYE	0031568	12:00 - 14:00 F	3221877 3275705 3329685 3406406 3413255 3463126 3463993
002456	TAYF	0493725	13:00 - 15:30 F	3222677 3396492 3414811 3458122
006554	TAYF	3451414	14:30 - 16:00 MW	3222827 3330906 3340585 3406295
011304	PK180	3092941	13:00 - 14:30 T	3222827 3236006 3261773 3303344 3319691 3340558 3341213 3374470 3402583
001763	PK243	3474420	19:00 - 22:00 TH	3223179 3250395 3339567 3358768 3404364 3420037 3438443 3453856 3457808 3457935 3464193 3464263
010966	EHLEC	0775640	13:00 - 14:30 T	3223179 3417819
011187	TAYF	3194193	16:30 - 19:00 F	3223213 3329814 3395624 3404386
012303	PK243	0576472	19:00 - 21:00 MW	3223337 3331186 3339989 3364991 3417003 3433251 3435183 3440116
013146	TH102	3332662	12:00 - 14:00 F	3223337 3341253 3382662 3411629 3415489 3417000
006539	PK349	3474862	14:00 - 16:00 T	3224132 3224211 3264954 3301223 3312519 3326954 3340533 3352904 3363735 3377851 3414657 3418117 3423839 3430944 3437591
006546	DAL119	0031478	16:30 - 19:00 F	3224158 3231046 3418094 3460701 3463745
013497	CARP21	3477944	14:30 - 16:00 MW	3224179 3250514 3251757 3352054 3396313 3417055 3438472
001839	DAL300	0898918	13:00 - 14:30 T	3224187 3250131 3269425 3283602 3319602 3323191 3324231 3337851 3339196 3340879 3360165 3365824 3381480 3389676 3396460 3397265 3397565 3397709 3404148 3405145 3405744 3412670 3413521 3432595 3433760 3436119 3439558 3439820
012034	TH110	0408816	16:30 - 19:00 F	3224187 3311586 3331180 3340324 3380465 3405451 3412725 3415849 3430142 3430944 3434428 3435248 3439820 3440606 3459523 3462417
009270	PK338	3475527	10:00 - 11:30 MW	3224211 3314339 3339988 3412881 3427633 3431303 3442991 3446645 3458533 3460235 3463729 3463936
004802	TAYE	0031473	13:00 - 14:30 MW	3430978 3441177 3453472 3457935 3459823 3463587
