Course	Room	Teacher	Time	Students
001838	EHII	0056992	9:00 - 10:00 MWF	1133589 1158383 3066423 3078232 3084075 3098490 3101150 3104716 3155060 3155201 3170878 3179110 3188879 3212293 3216244 3217408 3217444 3256706 3302367 3333459
002464	PK243	1051497	13:00 - 14:00 MWF	3066114 3069318 3073014 3090058 3095867
001242	PK229	1051497	11:00 - 12:00 MWF	1134151 3088010
004285	CARP25	1165566	14:00 - 15:00 MWF	1134634 1150784 3092830 3153473
011037	EHI	0777265	12:00 - 14:00 TH	1134634 3084853
002568	TAYG	3398516	14:30 - 16:30 T	1134649 3067610 3068633 3069893 3086709 3097468 3108814
011965	CARP25	3393847	12:00 - 14:00 TH	1134649 3068633 3086709 3097468
005257	TAYG	3393850	13:30 - 16:00 TH	1134731 3067793 3080142 3087431 3103193 3190633
011861	TAYB	3196642	14:30 - 16:30 T	1135687 3103166 3125322 3323692
004009	PK336	0163316	14:00 - 15:00 MWF	1137568 3071798 3081179 3091892 3155033 3161390 3169644 3170878 3212293 3212787 3214138 3248179 3292462 3297051 3299552 3304324 3314971 3323454 3330334 3333094 3333219 3333459
008479	EHI	0031619	13:00 - 15:30 T	1138000 3062439 3216670
005162	TAYE	0031582	13:30 - 16:00 TH	3098284 3216013 3219783 3228778 3252374
007364	PK338	0031611	12:00 - 13:00 MWF	1143121 1153904 1161804 3065947 3073216 3099257 3100468 3104014 3111037 3155348 3192054 3193288 3211155 3213840 3215635 3216871 3217439 3218679 3219719 3219783 3232225 3232625 3233697 3239030 3249531 3249965 3251957 3256812 3261754 3262977 3264020 3296121 3305222 3306692 3316906 3317266 3322204 3329187 3332202 3333094 3333635
011295	TAYB	3208554	19:00 - 21:00 T	1143121 1161679 3066973 3107592 3119048
001547	TAYB	0031756	9:00 - 10:00 MWF	1143180 3078071 3118178 3213727 3331578
008763	PK338	0899465	14:30 - 16:30 T	1149928 3091747 3094738 3095765 3158474 3173096 3188882 3189051 3191340 3193987 3209872 3209873 3211593 3215879 3219685 3220189 3222944 3223001 3223593 3226387 3232322 3232650 3233697 3249841 3256154 3261685 3261754 3261847 3265450 3303949 3304008 3304941 3306692 3306703 3306968 3315059 3315789 3316281 3316653 3319376 3322663 3322740 3322942 3323699 3329413 3331618 3332518 3333007
011392	EHLEC	3310794	14:00 - 15:00 MWF	3070887 3085612 3087431 3089115 3094527 3094575 3107224 3188879 3191198 3193161 3194322 3213909
004036	BYC106	3335907	12:00 - 14:00 TH	1154382 3078987 3079769 3080118 3084658 3209936 3216554
004735	EHIII	3393272	11:00 - 12:00 MWF	1155110 3219428
005852	PK180	0031416	14:30 - 16:30 T	1155110 3078958 3082941 3092781 3112040 3112329 3193672 3216649 3219428 3248179 3251957 3256812
011860	EHIII	3332662	12:00 - 13:00 MWF	1156277 3062898 3098276
004804	PK180	0348369	13:30 - 16:00 TH	1159860 3092577 3100388 3114776 3150843 3169644 3220304 3260419 3296990
002162	BYC106	3393271	14:00 - 15:00 MWF	1162725 3062766 3078071 3078822 3084853 3085643 3088141 3088969 3091305 3092408 3098983 3100728 3315084
003031	GOB	0375562	13:00 - 15:30 TH	1163125 3064899 3065591 3067352 3073034 3077935 3097153
001752	EHI	0416447	13:00 - 15:30 TH	1163242 3098276 3217540 3297051
006050	PK349	0031526	19:00 - 21:00 T	1163719
004667	TAYG	0470839	9:00 - 10:00 MWF	3057461 3079769 3082852 3088071 3096808 3307400
002173	PK229	1083806	12:00 - 13:00 MWF	3061134 3091587
008767	TH110	0899465	12:00 - 14:00 TH	3061134 3097709 3108691 3114853 3118090 3155033 3204688 3210876 3248776 3250904 3322307 3322949
002151	PK338	0162987	13:30 - 16:00 TH	3061917 3068251 3082852 3092091 3093208 3098380 3099184 3110627 3114251 3115992 3125127 3173096 3185620 3192055 3193996 3197905 3204830 3208714 3210074 3211081 3215249 3215879 3216609 3219786 3220923 3221785 3221922 3222944 3225263 3236537 3238039 3239494 3250907 3268127 3281747 3288377 3303949 3304005 3304008 3304324 3306703 3306786 3307400 3308695 3311410 3311445 3314945 3315632 3316281 3316653 3316711 3321871 3329836 3331473 3331582 3331776
002855	PK338	3407450	14:00 - 15:00 MWF	3061917 3084353 3085846 3091747 3094556 3095765 3110898 3111037 3112040 3112329 3113753 3114139 3114251 3114269 3114701 3114776 3114872 3115257 3115992 3138631 3188882 3191340 3193987 3204688 3209832 3210020 3211007 3211155 3211542 3211593 3212008 3213161 3213921 3214129 3214178 3215099 3215249 3215601 3215635 3215759 3215879 3215889 3216554 3216601 3216609 3216633 3216871 3217346 3217615 3217667 3218335 3218908 3219029 3219685 3219719 3219783 3219786 3219920 3220189 3220304 3220537 3220923 3220932 3221081 3221557 3221785 3221922 3222944 3223001 3223468 3223593 3223740 3224239 3225263 3226387 3227145 3227754 3228428 3228759 3228778 3228861 3231837 3231914 3232225 3232322 3232625 3232650 3233348 3233697 3233850 3236537 3238039 3238414 3239030 3239494 3248177 3248182 3248326 3248478 3248716 3248776 3249531 3249841 3249965 3250904 3250907 3251946 3251957 3252312 3252374 3252673 3252851 3254053 3254195 3254237 3254879 3255502 3256154 3256706
008420	BYC106	0031553	13:00 - 15:30 T	3081988 3163183 3191876 3216244 3217439 3218034 3319378
002452	PK349	0132890	9:00 - 10:00 MWF	3062512
001561	CARP25	1168366	13:00 - 15:30 T	3062828 3081927 3118178 3204511 3204619 3329757
006038	TAYG	0031621	19:00 - 21:00 T	3062828 3072895 3085643 3087527 3092830 3097468
007881	TAYB	0470839	10:00 - 11:00 MWF	3063119 3204306 3209669 3217444 3219029
002665	PK349	0899465	10:00 - 11:00 MWF	3064156
002875	PK229	0031582	14:00 - 15:00 MWF	3064715 3192054
001747	TAYE	0416447	14:30 - 16:30 T	3065722 3080512 3080943 3084353 3098276 3098496 3252673 3329757
009231	TAYB	0697660	11:00 - 12:00 MWF	3066423 3104870 3105866 3180821
002381	EHIII	0031473	13:00 - 14:00 MWF	3066736 3125808 3217604
005201	PK349	0847593	11:00 - 12:00 MWF	3067214
011064	EHI	3195964	14:00 - 16:00 T	3069455
011832	TAYB	3196642	12:00 - 13:00 MWF	3070231 3089884 3097521 3217667
005739	CARP25	3392421	13:00 - 15:30 TH	3119630 3190134 3217372 3232225 3322236
006865	PK229	3402332	13:00 - 15:30 T	3074091 3087414 3090058
011986	TAYG	0004955	10:00 - 11:00 MWF	3076521 3192054 3213968 3216649 3251957 3329964 3331090
011065	PK349	3195964	12:00 - 13:00 MWF	3078408
012051	GOB	0030512	13:00 - 14:00 MWF	3078437 3082370 3082941 3093298 3104777 3169644 3193672 3254237
004852	EHI	3194193	13:30 - 16:00 TH	3078958 3155201 3280006 3333675
004014	PK336	3244352	13:00 - 15:30 TH	3079816 3097933 3110898 3121782 3150738 3171506 3188399 3204619 3220537 3232322 3248716 3252312 3258543 3265450 3283446 3304197 3310852 3311452 3315613 3322107 3332202
004046	EHI	0854975	14:30 - 16:30 T	3081698 3151195 3165880
001423	BYC106	0853792	12:00 - 13:00 MWF	3084353 3097592 3123316 3125808 3193672 3219029 3220932 3280006 3297368 3303921 3322084 3322108 3332532
007034	TAYG	0031573	12:00 - 13:00 MWF	3085846 3088350 3105292 3108487 3204306 3275971 3330337
004288	PK349	0123161	13:00 - 14:00 MWF	3092830
001549	PK229	1051387	13:00 - 14:00 MWF	3093319 3217778
008773	TAYB	1168489	13:00 - 14:00 MWF	3094422 3142378 3193288 3215666 3295766
006024	PK338	0554585	11:00 - 12:00 MWF	3094556 3103166 3110898 3114269 3114701 3115992 3204619 3211473 3215249 3215759 3215879 3216554 3217615 3217667 3219685 3221612 3221922 3223593 3223740 3227208 3228428 3231837 3233348 3238039 3248776 3250904 3258543 3259090 3261847 3273481 3304005 3304008 3304723 3306835 3306968 3308695 3309190 3310852 3314945 3316693 3330439 3330986 3332252 3332421 3332978
003407	GOB	3408295	14:00 - 16:00 T	3304723 3315059 3316819 3332654
005121	EHI	3400071	19:00 - 21:00 T	3108814 3191428
007887	EHI	0431946	9:00 - 10:00 MWF	3191876 3217785
002567	PK349	0031621	14:00 - 15:00 MWF	3108814
005179	EHI	3393850	10:00 - 11:00 MWF	3111037 3126772 3153473
002152	BYC106	0162987	14:00 - 16:00 T	3114853 3116564 3188399 3194428 3214147 3216580 3221143 3221612 3227208 3310852 3315961 3330372 3332978
004359	BYC106	0989327	13:00 - 14:00 MWF	3120137 3125322 3126772 3127044 3154498 3155695 3216871 3223740 3296121 3306835 3308878 3315957 3323539
007877	CARP25	0031386	14:00 - 16:00 T	3121582 3125127 3256961 3261685
004377	BYC127	0847593	14:00 - 15:00 MWF	3150843
005264	BYC127	1020104	12:00 - 14:00 TH	
002564	BYC127	3393847	13:00 - 15:30 T	3213412
004361	PK349	0138190	12:00 - 14:00 TH	3217346
001156	PK229	3208421	12:00 - 14:00 TH	3304359 3319376 3330273
002373	BYC127	0031632	13:00 - 15:30 TH	3307002
011532	BYC127	0431634	14:00 - 16:00 T	3311808
