Course	Room	Teacher	Time	Students
002939	TH111	0320102	9:00 - 10:00 MTWF	847254 860663 999733 1007394
002945	TAYD	0088906	9:00 - 10:00 MTWF	860497 909693 959092
004838	PK243	1051497	10:00 - 11:30 TTH	849713 889700 901481 903600 914599 917040 950942 1003476 1065945
007010	TH110	0162976	19:00 - 21:00 T	850607 867125 904003 907493 909585 954917 966414 999896 1001196 1004968 1005315 1007799 1007882 1009103 1018174 1019006 1030693 1040818 1044561 1065271 1067748 1068526 1076776 1077257 1077294 1083431
006500	PK25	0777265	14:00 - 16:00 T	851024 852109 853970 858181 985094 985440 998799 1002036 1004968 1005346 1021017 1025035 1025522 1030683 1032432 1032769 1032929 1038303 1056688 1064780 1067182 1077413
006508	TH111	0031478	13:00 - 16:00 TH	851209 858181 1005346
003007	TAYF	0222805	19:00 - 22:00 W	851310 858850 859186 860204 892333 894845 897101 907155 912081
004733	TH224	0004955	19:00 - 21:30 M	851684 861648 865645 889700 901262 1067182
005863	CARP21	0031582	12:00 - 14:00 W	851684 888222
001467	TH111	0031582	14:00 - 16:00 W	858527 869484
005121	PK229	0031560	9:00 - 10:00 MTWF	858872 913946 917883 995269 1057520
007881	TH111	0217682	14:00 - 16:00 T	860257 911218 1004997 1076085
004027	PK229	0215359	14:00 - 16:00 T	865645 907914 909837 913466 965927 966303
004379	GOB	0138190	8:00 - 9:00 M-F	871309
001465	CARP21	0024218	14:00 - 16:00 W	871681
007887	TH111	0217682	12:00 - 14:00 W	987276 998784
006555	GOB	0127086	13:00 - 16:00 TH	899316
002855	PK338	0309967	19:00 - 22:00 W	901262 904680 906447 906618 906963 909942 911775 917040 920400 987600 987937 988603 988990 991120 991213 992186 992796 993790 998351 1000355 1000750 1001351 1001394 1001806 1001894 1001905 1002241 1003389 1003644 1004225 1004324 1005059 1005082 1005315 1005412 1005427 1006105 1006438 1006444 1006744 1007554 1008282 1009559 1009729 1010175 1010643 1010750 1011104 1013071 1013197 1017339 1017412 1017444 1017832 1017840 1018174 1018252 1018271 1018301 1018817 1018857 1018936 1019006 1019025 1019212 1019674 1019827 1019940 1020083 1020150 1020370 1020478 1020520 1020695 1020727 1021017 1021751 1021867 1023494 1023923 1024213 1024283 1024315 1025035 1025379 1025460 1025508 1025522 1025533 1025569 1025623 1025629 1025644 1025845 1027597 1028249 1029210 1029566 1029737 1029787 1030369 1030683 1030693 1032432 1032769 1032929 1034405 1034578 1035148 1036027 1036225 1036442
004288	TH111	0031577	10:00 - 11:00 MWF	901539 901688 909091 966268
004394	GOB	0316015	14:00 - 16:00 W	
008470	TH111	0697660	12:00 - 14:00 M	967042 972633
006525	TH111	0031573	19:00 - 21:00 T	904719 945264 993929
001747	TH111	0416447	18:00 - 19:00 T	904752 999826 1056320
001765	TH111	0271874	11:00 - 12:00 MWF	904752 959919 1007779
002149	TAYF	0470544	19:00 - 21:00 T	909662 988990 992796 1055441 1066335 1076009 1078921 1079268
005852	GOB	0031416	12:00 - 14:00 W	912235
006501	PK180	0031478	11:00 - 12:00 MWF	913115 920095 1001351 1004968 1008925 1018252 1042335 1065183 1065196 1067251 1067297 1079444 1084321
005129	CARP21	0431786	12:00 - 14:00 M	917883
001755	CARP21	0271874	19:00 - 21:00 T	918195 1058180
002408	TH111	0138190	14:00 - 16:00 F	945584 949279 954917
004361	CARP21	1063561	18:00 - 19:00 T	949279 1005068
007877	TAYF	0031386	9:00 - 10:00 MTWF	1002241 1039943 1040618 1046439 1047318
003407	PK336	1081648	12:00 - 14:00 M	1005059 1065196 1066335 1067748 1076776 1078921 1079366 1081917
001156	TH111	0493725	10:00 - 11:30 TTH	1018271 1019674 1056217
