Course	Room	Teacher	Time	Students
006847	PK25	1167884	12:00 - 14:00 T	1057570 1079289 1080542 1090070 1096638 1109742 1143121 1152580 1160418 3068878 3087231 3087533 3091305 3094802 3098983 3173096 3183942 3193776 3204517 3205454
007040	PK25	0162976	13:00 - 16:00 TTH	1057570 1135687 1142038 3081074 3091890 3097321 3100011 3103910 3107224 3181938 3191198 3193161 3196059 3203791 3204248 3215099 3217785 3330337
003448	PK25	0031359	8:00 - 9:00 M-F	1058068 1070105 1073076 1080542 1141766 3063303 3080539 3084075 3087809 3092012 3092577 3103193 3152743 3152788 3153306 3215081 3216871 3217615
004083	PK338	1167978	19:30 - 22:00 T	1058068 1071318 1071986 1073672 1088139 1091481 1150784 1163836 3059978 3062796 3066589 3070830 3097153
007378	PK25	0825571	16:00 - 19:00 TH	1071785 1075130 1122130 1150630 1162423 3079005 3080546 3096808 3097075 3100468 3126930 3142378 3150738 3211384 3218679 3232625 3232822 3233697 3284809 3296121 3307321 3311550 3316782 3316906 3323454 3330095 3331473 3331474 3333094
003001	PK25	1083868	14:00 - 15:30 F	1058203 1058218 1153904 1156319 1163836 3064630 3090312 3097592 3099184 3105292 3108886 3118090 3150843 3151640 3154498 3177165 3194322 3203791 3216898 3217371 3217413 3218679
003033	TAYF	0492580	11:00 - 12:00 MWF	1087351 1131814 3057461 3066992 3071798 3073034 3098276
003004	PK25	1083868	19:00 - 21:00 M	1058218 1163125 3057461 3064630 3067352 3077935 3079866 3085612 3092179 3096808 3097153 3097592 3110627 3177063 3177165 3204153 3204893 3213217 3217371 3217543 3218679 3220537 3252851 3308878 3315676 3316711 3316819
002396	TAYF	0020988	10:00 - 12:00 W	1059105 1096778 3066736 3105866
012033	PK180	3310251	10:00 - 11:30 TTH	
003554	TAYF	0599596	13:00 - 14:00 T	1059404 3062439 3153306 3218135
004835	PK338	0032827	10:00 - 12:00 M	1059404 1068953 1163424 3068911 3081720 3093184 3121782 3180821 3218335 3306653
008774	PK338	0031572	14:00 - 16:30 TH	1059404 3097709 3106403 3155033
011298	PK338	0168763	16:00 - 19:00 TH	1079224 3062439 3099257 3105382 3112329 3126883 3152743 3179026 3248179 3322949
003431	TAYF	0031477	13:00 - 16:00 TH	1059663 3067358 3080843 3095417 3125450 3194888 3217540 3261697
011075	TH110	3312777	13:00 - 15:30 W	3087330 3097588 3211473
004369	TH110	0138190	13:00 - 16:00 TTH	1068656 3150843
004384	TH110	0138190	14:30 - 16:00 MW	1068656 3101907 3213968 3217346
003421	PK338	0024092	14:00 - 16:00 TH	1068660 1157995 3068167 3081503 3163183 3177284 3191876 3227145 3312114 3315789
004886	PK338	3092667	18:30 - 21:15 T	1068953 1069487 1071986 1089244 1154430 3078437 3085407 3093100 3170878 3191428
